"","document","term","count",".topic"
"6345","446","besuch",1,8
"6346","446","kenntnisstand",1,33
"6347","446","mobil",2,21
"6348","446","multimedial",1,28
"6349","446","prasentation",2,2
"6350","446","pro",1,33
"6351","446","real",1,10
"6352","446","schulerexperiment",1,6
"6353","446","somm",1,21
"6354","446","tag",1,8
"6355","446","vorh",1,33
"6356","446","woch",2,21
"6357","446","zustand",1,21
"6358","419","akzeptanz",1,4
"6359","419","effektivitat",1,27
"6360","419","experimentiermittel",1,16
"6361","419","fortbild",1,15
"6362","419","lebenslang",1,15
"6363","419","lehrerfortbild",3,15
"6364","419","schreib",1,4
"6365","419","schulung",1,16
"6366","419","smartphon",4,16
"6367","419","training",1,27
"6368","177","chemikali",1,25
"6369","177","faktorenanalys",1,14
"6370","177","gewiss",1,14
"6371","177","handlung",1,10
"6372","177","korreliert",1,35
"6373","177","performanz",1,35
"6374","177","realschul",1,25
"6375","177","risikoverhalt",1,14
"6376","1038","beleucht",1,24
"6377","1038","kompetenzt",1,9
"6378","1038","lehrerkompetenz",1,24
"6379","1038","problemlag",1,28
"6380","1038","themenblock",1,16
"6381","1038","unbestritt",1,13
"6382","1038","unterrichtshandeln",3,24
"6383","1038","validitat",1,15
"6384","1038","zuletzt",1,28
"6385","1249","erfull",1,4
"6386","1249","forschungsdesiderat",1,2
"6387","1249","grounded",1,14
"6388","1249","internet",1,28
"6389","1249","materiali",3,16
"6390","1249","quell",1,4
"6391","1249","schulbuch",2,28
"6392","1249","zeitschrift",1,19
"6393","274","chemiestund",1,1
"6394","274","erkenntnisweg",3,1
"6395","274","geleitet",1,1
"6396","274","hypothes",1,19
"6397","274","motiv",1,1
"6398","274","optimier",1,19
"6399","274","uberzeug",1,14
"6400","274","unterrichtsplan",1,35
"6401","274","unterrichtsverfahr",1,35
"6402","666","analyt",1,35
"6403","666","education",1,12
"6404","666","epistemolog",1,34
"6405","666","hypothes",1,19
"6406","666","metakognitiv",1,10
"6407","666","prompt",1,10
"6408","666","prozedural",1,15
"6409","778","abbruch",1,30
"6410","778","alst",1,30
"6411","778","disposition",1,30
"6412","778","pradiktor",3,30
"6413","778","steigend",1,30
"6414","778","studienerfolg",6,30
"6415","778","studienfach",1,30
"6416","778","ubergreif",1,30
"6417","1115","gekennzeichnet",1,24
"6418","1115","innovation",1,29
"6419","1115","praxissem",2,24
"6420","1115","praxissemest",1,24
"6421","1115","reflexion",1,24
"6422","1115","reflexionskompetenz",4,24
"6423","1115","seminar",1,6
"6424","1115","unbekannt",1,24
"6425","711","auffass",1,17
"6426","711","chemielehr",1,17
"6427","711","concept",2,17
"6428","711","definition",1,17
"6429","711","elementar",1,17
"6430","711","kreativ",1,17
"6431","711","kreativitat",5,17
"6432","711","kunstler",1,17
"6433","711","maps",2,17
"6434","711","mint",1,7
"6435","711","platz",1,17
"6436","1031","audiographiert",1,24
"6437","1031","bachelorstudiengang",1,14
"6438","1031","grounded",1,14
"6439","1031","gruppendiskussion",1,17
"6440","1031","labor",1,6
"6441","1031","lini",1,6
"6442","1031","lll",2,26
"6443","1031","praxiserfahr",1,6
"6444","1031","professionsbezog",1,22
"6445","1031","seminar",1,6
"6446","1031","teilnehmerinn",1,24
"6447","657","aufgabenbezog",1,13
"6448","657","kauertz",1,36
"6449","657","konzeptuell",1,32
"6450","657","lernleist",2,36
"6451","657","problemloseaufgab",1,32
"6452","657","problemsituation",1,35
"6453","657","widerspruch",1,13
"6454","483","diagnost",4,20
"6455","483","normativ",1,20
"6456","483","physiklehramtsstudier",2,20
"6457","483","prakonzept",2,26
"6458","483","unterrichtsforsch",1,20
"6459","483","videobasiert",1,20
"6460","365","diagnost",1,20
"6461","365","einh",1,22
"6462","365","getroff",1,17
"6463","365","gewinnbring",1,35
"6464","365","schulerseit",1,35
"6465","365","sensibilisi",1,8
"6466","1299","ander",1,24
"6467","1299","erzeugt",1,24
"6468","1299","kollegial",1,24
"6469","1299","performanzt",1,37
"6470","1299","physiklehramtsstudier",1,37
"6471","1299","praktika",1,28
"6472","1299","praxissem",1,24
"6473","1299","professionswiss",1,37
"6474","1299","profil",1,37
"6475","1299","reflexion",2,24
"6476","1299","reflexionsfah",1,24
"6477","1299","standardsituation",1,37
"6478","1299","unterrichtsreflexion",1,24
"6479","1299","videobasiert",1,24
"6480","1373","abzuleit",1,20
"6481","1373","auss",1,4
"6482","1373","datenbasis",1,20
"6483","1373","heterogenitat",2,20
"6484","1373","orientier",2,4
"6485","1373","sprach",3,20
"6486","1373","sprachlich",2,20
"6487","1373","wissensbestand",1,20
"6488","1230","dialog",5,2
"6489","1230","entspricht",1,18
"6490","1230","forschend",1,25
"6491","1230","kommunikation",2,18
"6492","1230","mehrfach",1,18
"6493","1230","nimmt",1,18
"6494","1230","outreach",2,18
"6495","1230","peer",1,18
"6496","1230","schreib",1,18
"6497","1230","schulergrupp",1,18
"6498","1230","text",5,18
"6499","1230","verfahr",2,18
"6500","1230","wissenschaftl",1,18
"6501","1230","wissenschaftlerinn",1,18
"6502","665","argumentation",1,34
"6503","665","beispielhaft",1,22
"6504","665","datenquell",2,22
"6505","665","erzeug",1,10
"6506","665","erzeugt",1,22
"6507","665","hypothes",1,22
"6508","665","quell",1,22
"6509","1342","belast",2,31
"6510","1342","berg",1,31
"6511","1342","chemikali",1,31
"6512","1342","cognitiv",1,31
"6513","1342","effektiv",1,31
"6514","1342","erstsemesterstudier",1,31
"6515","1342","gefahr",1,31
"6516","1342","gelernt",1,31
"6517","1342","gerat",1,31
"6518","1342","laborpraktika",4,31
"6519","1342","load",6,31
"6520","1342","such",1,31
"6521","1342","voneinand",1,31
"6522","338","aufgabenstell",1,16
"6523","338","beweg",1,16
"6524","338","experimentalphys",2,16
"6525","338","insb",1,16
"6526","338","mechan",1,16
"6527","338","pcs",1,16
"6528","338","softwar",1,16
"6529","338","tablet",1,16
"6530","338","traditionell",1,16
"6531","338","ubung",2,16
"6532","338","vorles",1,9
"6533","338","warm",1,16
"6534","84","authentizitat",1,31
"6535","84","datenauswert",1,31
"6536","84","deklarativ",1,31
"6537","84","einbind",1,31
"6538","84","erhielt",1,11
"6539","84","kontextorientier",5,31
"6540","84","physiklern",1,10
"6541","84","real",1,10
"6542","84","sensor",1,16
"6543","84","ubungsaufgab",3,31
"6544","84","wissenserwerb",1,10
"6545","1219","fachunterricht",1,7
"6546","1219","lehrperson",1,23
"6547","1219","mathemat",3,13
"6548","1219","medi",4,28
"6549","1219","paradigma",1,13
"6550","1219","rahmenbeding",1,15
"6551","1382","anlass",1,26
"6552","1382","aufgabenbearbeit",1,18
"6553","1382","aufgreif",1,17
"6554","1382","erzeug",1,26
"6555","1382","fehlerhaft",1,18
"6556","1382","feldstudi",2,26
"6557","1382","formal",1,17
"6558","1382","instruktion",1,26
"6559","1382","kontrolliert",1,26
"6560","1382","los",1,13
"6561","1382","prakonzept",2,26
"6562","1382","reflektier",1,26
"6563","1382","unbekannt",1,26
"6564","233","anschaulich",1,26
"6565","233","development",1,9
"6566","233","education",1,12
"6567","233","europa",2,9
"6568","233","for",1,24
"6569","233","gebrauch",1,9
"6570","233","key",1,9
"6571","233","kommission",1,9
"6572","233","kulturell",1,9
"6573","233","problemlosekompetenz",1,35
"6574","233","student",1,9
"6575","233","unterrichtsentwurf",1,9
"6576","233","vorgehensweis",1,9
"6577","1485","emotional",1,11
"6578","1485","medizin",2,11
"6579","1485","paradigma",1,11
"6580","1485","radioaktivitat",3,11
"6581","1485","risik",2,11
"6582","1485","technologi",1,11
"6583","1485","welt",1,11
"6584","1085","darunt",1,23
"6585","1085","fasst",1,4
"6586","1085","formel",1,4
"6587","1085","schulerexperiment",2,6
"6588","1085","schulerleist",2,37
"6589","1085","such",1,19
"6590","1085","unterrichtsqualitat",3,24
"6591","1085","warum",1,17
"6592","1085","zusammenfass",1,9
"6593","415","abstrakt",1,26
"6594","415","kategorisiert",1,15
"6595","415","lehrbuch",1,35
"6596","415","studieneingangsphas",1,30
"6597","415","ubungsaufgab",1,35
"6598","415","vorles",1,9
"6599","1445","ausstell",1,18
"6600","1445","beforsch",1,25
"6601","1445","kindergart",1,17
"6602","1445","konzipi",1,25
"6603","1445","lernort",1,8
"6604","1445","offentlichkeitsarbeit",1,25
"6605","1445","outreach",2,18
"6606","1445","schulerlabor",1,8
"6607","1445","sfb",2,25
"6608","1445","sonderforschungsbereich",2,25
"6609","1445","spektrum",1,18
"6610","630","computergestutzt",1,10
"6611","630","lernprogramm",2,10
"6612","630","objekt",4,10
"6613","630","physiklern",1,10
"6614","630","primarstuf",4,10
"6615","630","real",4,10
"6616","630","selbsterklar",8,10
"6617","630","wissenserwerb",3,10
"6618","630","wissenst",1,10
"6619","1361","einfach",1,26
"6620","1361","elektrizitatslehr",1,26
"6621","1361","frankfurt",1,26
"6622","1361","irt",1,26
"6623","1361","kontextorientier",2,31
"6624","1361","skaliert",1,26
"6625","1361","stromkreis",1,26
"6626","1361","traditionell",3,26
"6627","1477","bne",1,33
"6628","1477","entlang",1,1
"6629","1477","entwicklungsverlauf",1,7
"6630","1477","fachunterricht",1,7
"6631","1477","forschend",1,25
"6632","1477","forschungsarbeit",2,14
"6633","1477","inklusiv",3,1
"6634","1477","kompetenzentwickl",1,33
"6635","1477","nawi",2,19
"6636","1477","sachverhalt",1,32
"6637","1527","augenmerk",1,12
"6638","1527","education",2,12
"6639","1527","freie",1,12
"6640","1527","gefragt",1,12
"6641","1527","how",1,12
"6642","1527","know",1,12
"6643","1527","kteach",1,12
"6644","1527","mast",4,12
"6645","1527","masterstudier",1,12
"6646","1527","qualifizier",1,12
"6647","1527","teach",1,12
"6648","1527","uberzeug",1,12
"6649","1527","vorbereitungsdien",1,12
"6650","1527","vorerfahr",1,12
"6651","1356","basiskonzept",4,26
"6652","1356","gewinnbring",1,35
"6653","1356","ideas",1,26
"6654","1356","inzwisch",2,26
"6655","1356","kons",1,9
"6656","1356","sinnstift",1,9
"6657","1356","student",1,9
"6658","1356","trifft",1,9
"6659","1356","unterrichtsentwurf",1,9
"6660","1356","unterrichtsverfahr",1,35
"6661","1356","usa",1,9
"6662","1356","vernetz",2,1
"6663","1429","anzuw",1,11
"6664","1429","einschlag",1,14
"6665","1429","getroff",1,14
"6666","1429","japan",1,14
"6667","1429","kern",2,11
"6668","1429","rund",1,11
"6669","1429","vorhersag",1,11
"6670","1429","workshop",1,19
"6671","1429","zufall",5,14
"6672","942","assessment",5,36
"6673","942","auftrag",1,36
"6674","942","cent",5,36
"6675","942","fuhrung",1,36
"6676","942","gelost",1,36
"6677","942","kreativitat",1,17
"6678","942","logisch",1,36
"6679","942","mehrfach",1,36
"6680","942","optimier",1,36
"6681","942","transf",1,31
"6682","878","jgst",2,29
"6683","878","kompetenzentwickl",1,33
"6684","878","orientier",1,21
"6685","878","teilkompetenz",1,15
"6686","878","testdesign",1,29
"6687","878","thuring",1,29
"6688","878","zulass",1,21
"6689","881","analyt",2,35
"6690","881","erklar",1,32
"6691","881","extern",1,6
"6692","881","interaktion",1,12
"6693","881","kompetenzerleb",1,12
"6694","881","regelmass",1,11
"6695","881","seminar",2,6
"6696","1448","entwicklungsprozess",1,35
"6697","1448","licht",1,35
"6698","1448","optik",3,32
"6699","1448","praktika",1,28
"6700","1448","quantenphys",2,30
"6701","1448","rahmenbeding",1,30
"6702","1448","schulerlabor",3,8
"6703","1448","sfb",1,25
"6704","1448","station",1,25
"6705","1448","statist",2,35
"6706","730","bestat",1,23
"6707","730","defini",1,20
"6708","730","esnas",2,36
"6709","730","mittl",1,36
"6710","730","modellbild",1,13
"6711","730","reflexion",1,24
"6712","730","schulabschluss",1,13
"6713","730","standard",2,15
"6714","730","teilbereich",2,23
"6715","730","trennbar",1,13
"6716","730","wissenschaftstheoret",1,13
"6717","701","adaptivitat",1,30
"6718","701","differenz",1,13
"6719","701","fordermassnahm",1,20
"6720","701","mittelfrist",1,30
"6721","701","schwierigkeitserzeug",1,13
"6722","701","theoriegeleitet",1,20
"6723","701","vielfach",1,20
"6724","42","argumentation",1,34
"6725","42","hrsg",1,29
"6726","42","kolleg",1,9
"6727","42","kolleginn",1,9
"6728","42","kulturell",1,19
"6729","42","zeitschrift",1,19
"6730","586","akzeptanzbefrag",1,23
"6731","586","dynam",1,26
"6732","586","elektr",3,26
"6733","586","elektromagnet",1,23
"6734","586","empfang",1,26
"6735","586","fehlvorstell",1,26
"6736","586","feld",6,26
"6737","586","magnet",3,26
"6738","586","sek",1,26
"6739","586","unterrichtssequenz",1,26
"6740","443","abweich",1,26
"6741","443","diagnostizi",1,26
"6742","443","elektr",5,26
"6743","443","fehlvorstell",1,26
"6744","443","feld",8,26
"6745","443","magnet",6,26
"6746","443","osterreich",1,26
"6747","1416","akadem",1,30
"6748","1416","mint",3,7
"6749","1416","motivi",1,7
"6750","1416","region",1,7
"6751","753","relation",1,26
"6752","753","student",1,9
"6753","753","ubergreif",1,32
"6754","753","unterrichtsqualitat",1,24
"6755","1223","auseinanderzusetz",1,29
"6756","1223","ausserhalb",1,29
"6757","1223","bemuh",1,29
"6758","1223","berufswahl",1,5
"6759","1223","geleg",1,22
"6760","1223","schulerwettbewerb",3,29
"6761","1223","wettbewerb",2,29
"6762","840","berufsfeld",1,11
"6763","840","fragebogendat",1,11
"6764","840","kontextbezug",1,11
"6765","840","kontextorientiert",2,11
"6766","840","medizin",4,11
"6767","840","motiv",1,11
"6768","840","partnerarbeit",1,11
"6769","840","physikpraktikum",1,11
"6770","840","praktikumsversuch",1,11
"6771","840","vorerfahr",1,11
"6772","416","bevor",1,6
"6773","416","binnendifferenzier",1,36
"6774","416","differenzier",1,36
"6775","416","erstsemesterstudier",1,30
"6776","416","gesamtprojekt",1,30
"6777","416","praxiserfahr",1,35
"6778","416","schulerseit",1,35
"6779","416","selbsteinschatz",1,9
"6780","416","semest",1,30
"6781","416","seminar",1,6
"6782","416","unterrichtsein",1,27
"6783","416","unterrichtsplan",1,35
"6784","169","explori",1,21
"6785","169","forschend",4,25
"6786","169","freie",1,25
"6787","169","gestieg",1,25
"6788","169","modul",1,27
"6789","169","offnung",2,25
"6790","169","rund",1,11
"6791","169","sachunterricht",4,7
"6792","169","station",1,25
"6793","169","stetig",1,25
"6794","1334","digital",4,28
"6795","1334","ermoglich",1,1
"6796","1334","individualisiert",1,28
"6797","1334","inklusiv",4,1
"6798","1334","lernsetting",1,1
"6799","1334","medi",2,28
"6800","1334","netzwerk",1,3
"6801","1334","standort",1,1
"6802","1334","wertschatz",1,1
"6803","629","aktionsforsch",1,27
"6804","629","forschungsdesign",1,27
"6805","629","gebrauch",1,27
"6806","629","partizipativ",1,27
"6807","629","prinzipi",1,27
"6808","629","schulalltag",1,27
"6809","629","selbstreguliert",1,27
"6810","629","srl",4,27
"6811","629","umzusetz",1,27
"6812","629","zielsetz",1,27
"6813","579","bedarfsanalys",1,28
"6814","579","inzwisch",1,28
"6815","579","nachbereit",1,28
"6816","579","optimier",2,19
"6817","579","praktika",4,28
"6818","579","weltweit",1,28
"6819","579","zeitgemass",1,28
"6820","1010","angewendet",1,18
"6821","1010","audio",1,2
"6822","1010","einsetzbar",1,18
"6823","1010","elt",1,17
"6824","1010","gesprach",2,2
"6825","1010","impliziert",1,18
"6826","1010","kind",1,2
"6827","1010","mayring",2,18
"6828","1010","sequenz",1,2
"6829","1010","softwar",3,18
"6830","1010","text",1,18
"6831","244","einsatzmog",1,16
"6832","244","fachwissenst",1,36
"6833","244","feedback",1,4
"6834","244","hinreich",1,1
"6835","244","potentiell",1,30
"6836","244","skizziert",1,18
"6837","244","vertieft",1,36
"6838","244","werkzeug",1,13
"6839","1482","absicht",1,23
"6840","1482","akzeptiert",1,23
"6841","1482","community",1,23
"6842","1482","definition",3,23
"6843","1482","delphi",2,5
"6844","1482","notig",2,23
"6845","1482","schulervorstell",6,23
"6846","1320","arbeitsphas",1,18
"6847","1320","delphi",1,5
"6848","1320","generation",1,18
"6849","1320","scheck",1,18
"6850","1320","text",2,18
"6851","1320","wissenschaftl",1,18
"6852","1320","workshop",1,18
"6853","854","aufzugreif",1,19
"6854","854","chemielehrerinn",1,15
"6855","854","energi",1,34
"6856","854","facherverbind",1,33
"6857","854","fortbild",1,15
"6858","854","global",1,34
"6859","854","koch",1,15
"6860","854","ruckmeld",1,36
"6861","854","schulunterricht",1,8
"6862","854","vertieft",1,36
"6863","854","wass",1,4
"6864","714","einzuschatz",1,23
"6865","714","forschend",1,25
"6866","714","hochschuldidakt",1,23
"6867","714","prakonzept",1,26
"6868","714","schulergrupp",1,25
"6869","714","schulervorstell",3,23
"6870","714","seminar",2,6
"6871","714","seminarkonzept",1,23
"6872","316","betreff",1,14
"6873","316","experimental",1,14
"6874","316","humor",2,14
"6875","316","kontextbezug",1,14
"6876","316","risikoverhalt",1,14
"6877","316","sonnenschutz",2,14
"6878","316","unterrichtsmaterial",1,14
"6879","1140","erweiter",1,29
"6880","1140","frau",5,29
"6881","1140","halb",1,29
"6882","1140","model",1,29
"6883","1140","physikolympiad",3,29
"6884","1140","regelschul",1,29
"6885","1498","aufgabenstell",1,5
"6886","1498","erb",1,32
"6887","1498","esnas",1,32
"6888","1498","gelernt",1,31
"6889","1498","geometr",1,32
"6890","1498","koharent",1,32
"6891","1498","kompetenzorientier",1,32
"6892","1498","kontextualisier",1,31
"6893","1498","kumulativ",2,17
"6894","1498","optik",3,32
"6895","1498","prototyp",2,32
"6896","1498","vernetz",2,1
"6897","1498","walpuski",1,5
"6898","1498","web",1,32
"6899","1498","zugleich",1,32
"6900","827","berufsorientier",1,5
"6901","827","emotional",1,29
"6902","827","energi",3,34
"6903","827","energiekonzept",1,34
"6904","827","erd",1,34
"6905","827","erneuerbar",2,4
"6906","827","haupt",1,29
"6907","827","identifizier",1,29
"6908","827","mint",2,7
"6909","827","mittelstuf",1,34
"6910","827","realschul",1,29
"6911","827","technologi",2,29
"6912","827","wass",1,4
"6913","827","welt",1,19
"6914","827","workshop",1,19
"6915","1440","begabt",1,2
"6916","1440","deskriptiv",1,2
"6917","1440","deutet",1,2
"6918","1440","einbind",1,23
"6919","1440","erklar",1,32
"6920","1440","herauszufind",1,2
"6921","1440","kind",2,2
"6922","1440","lehrperson",2,23
"6923","1440","reaktion",2,2
"6924","1440","situativ",1,2
"6925","1440","verfahr",1,18
"6926","1440","verhalt",2,18
"6927","1440","verhaltensweis",1,2
"6928","1440","zulass",1,2
"6929","241","kern",1,19
"6930","241","mathemat",1,13
"6931","241","mechan",1,13
"6932","241","nimmt",1,19
"6933","241","platz",1,32
"6934","241","problemlos",5,32
